"","Title","year","myGroups","gs","side","sex","numYears","minYear","maxYear","yearSpan","minimumAge","ageClass","meanMinAge","deltaMinAge","yday"
"1871","92",2016,1772,9,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
"1872","92",2016,1776,5,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
"1873","92",2016,1785,7,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
"1874","92",2016,1820,4,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
"1875","952",2002,1042,1,"left","Female-Juvenile",3,1995,2007,13,10,"Adult",13,-3,220
"1876","952",2002,1089,2,"left","Female-Juvenile",3,1995,2007,13,10,"Adult",13,-3,220
"1877","952",2006,1130,3,"left","Female-Juvenile",3,1995,2007,13,14,"Adult",13,1,211
"1878","952",2006,1131,4,"left","Female-Juvenile",3,1995,2007,13,14,"Adult",13,1,211
"1879","952",2006,1135,2,"left","Female-Juvenile",3,1995,2007,13,14,"Adult",13,1,211
"1880","952",2006,1136,3,"left","Female-Juvenile",3,1995,2007,13,14,"Adult",13,1,211
"1881","952",2006,1151,1,"left","Female-Juvenile",3,1995,2007,13,14,"Adult",13,1,211
"1882","952",2007,1169,1,"left","Female-Juvenile",3,1995,2007,13,15,"Adult",13,2,214
"1883","961",2010,1192,2,"left","Female-Juvenile",6,1997,2023,27,16,"Adult",19.8333333333333,-3.83333333333333,205
"1884","961",2011,1301,2,"left","Female-Juvenile",6,1997,2023,27,17,"Adult",19.8333333333333,-2.83333333333333,205
"1885","961",2016,1712,15,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1886","961",2016,1716,27,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1887","961",2016,1720,20,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1888","961",2016,1757,10,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1889","961",2016,1758,1,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1890","961",2016,1820,4,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1891","961",2016,1822,2,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1892","961",2016,1823,7,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1893","961",2016,1825,6,"left","Female-Juvenile",6,1997,2023,27,22,"Adult",19.8333333333333,2.16666666666667,245
"1894","961",2021,2073,6,"left","Female-Juvenile",6,1997,2023,27,27,"Adult",19.8333333333333,7.16666666666667,228
"1895","961",2021,2117,6,"left","Female-Juvenile",6,1997,2023,27,27,"Adult",19.8333333333333,7.16666666666667,228
"1896","961",2023,2188,9,"left","Female-Juvenile",6,1997,2023,27,29,"Adult",19.8333333333333,9.16666666666667,228
"1897","961",2023,2202,5,"left","Female-Juvenile",6,1997,2023,27,29,"Adult",19.8333333333333,9.16666666666667,228
